# time, goalRoll, Torque, speed, roll, steer, rollrate, steerrate, intE, fsmstate, kickangle, Tdelayed
0.005,0,0.015039513970363403,108.71477026524435,-3.871068285548875e-06,1.906434615390377e-05,-0.0007732427835454367,0.0003686426767795835,1.9355341427744375e-08,driving,1.0999998498746328,0.0
0.01,0,20.542085486652493,1.9463048065439545,-0.23278334173199508,0.0023765327950110073,-0.005371340953115968,0.5477237296345872,0.001163936064001403,driving,1.105000141788016,0.0
0.015,0,28.594813780058242,2.3406507538556434,-0.23456849610088312,0.00317040666930882,-0.36874286832476244,0.5895380332909423,0.0023367785445058188,driving,1.1097497686603535,0.0
0.02,0,26.8261037782092,2.5389294057915484,-0.23594080348097862,0.004360437322952228,-0.2880466990737286,0.5918846932052745,0.003516482561910712,driving,1.1142621314201109,0.0
0.025,0,24.47075354934676,2.6511506701514693,-0.2368052844745545,0.006112058447713257,-0.18609351298900045,0.6022080648162973,0.0047005089842834845,driving,1.118548910777219,0.0
0.030000000000000002,0,22.282267457101256,2.7462918688538847,-0.23723145218009803,0.008449138556880727,-0.09707425571226828,0.6245097182657522,0.005886666245183974,driving,1.1226213875249471,0.0
0.035,0,20.698215445682266,2.8442007453051312,-0.23738192427232466,0.011295328568801942,-0.03969872910050653,0.6588792830431427,0.007073575866545598,driving,1.1264902740816356,0.0
0.04,0,19.609751406151318,2.934844416916481,-0.23738221595272188,0.014556974401368501,-0.007322580183963107,0.6985993322047119,0.008260486946309207,driving,1.1301657354353578,0.0
0.045,0,18.87093326737053,2.984301110694,-0.23731314523344554,0.018128189095482698,0.008427067638300006,0.7351174989031113,0.009447052672476435,driving,1.1336574313103658,0.0
0.049999999999999996,0,18.30818492988307,2.9983606033957533,-0.23721237243846277,0.021928242851079048,0.01606463383128917,0.76627829800031,0.01063311453466875,driving,1.136974538355411,0.0
0.05499999999999999,0,17.91348344413607,3.0045245774217273,-0.23711899494873578,0.025907836072328626,0.01572776264927156,0.7964722047271631,0.011818709509412429,driving,1.1401257900955417,0.0
0.05999999999999999,0,18.135686410684084,3.027227884121324,-0.2371534107521742,0.02983528726164314,-0.009610524092937875,0.8106543236345785,0.0130044765631733,driving,1.1431194431220826,0.0
0.06499999999999999,0,18.418876838216615,3.0306503594640724,-0.23732217242307674,0.033673927258926546,-0.03577556799906231,0.8169753024999077,0.014191087425288684,driving,1.1459634371759557,0.0
0.06999999999999999,0,18.136129903832842,3.030548559393275,-0.23749025115135758,0.037504074449274304,-0.03545699527231223,0.8157121393105743,0.015378538681045472,driving,1.148665233248591,0.0
0.075,0,17.84010900871595,3.0311321714584483,-0.2376544886627281,0.04133063256016682,-0.034559742000826975,0.8145763618176926,0.016566811124359114,driving,1.1512319407672622,0.0
0.08,0,17.545459050850706,3.032518173207127,-0.23781532572777528,0.04515417934605136,-0.03376196547530405,0.8137084431690895,0.017755887752997992,driving,1.1536703144112157,0.015039513970363403
0.085,0,17.249814762315474,3.03469654146433,-0.23797305080801168,0.048977962330724156,-0.033025981122994666,0.8135671100919768,0.01894575300703805,driving,1.155986770969729,20.542085486652493
0.09000000000000001,0,16.73667161620555,3.0376731400701105,-0.23812636957219238,0.053139190797937455,-0.032077317150965436,0.8791053988551427,0.020136384854899013,driving,1.1581874062972166,28.594813780058242
0.09500000000000001,0,16.19827812408566,3.0414441874863836,-0.2382753031909979,0.05763636343387228,-0.031127380085221278,0.9443193268673711,0.021327761370854,driving,1.1602780113546327,26.8261037782092
0.10000000000000002,0,15.633329346695488,3.0460055599150255,-0.23841975639074223,0.06246922129436008,-0.030151700494463078,1.0094811637999115,0.022519860152807714,driving,1.162264087567426,24.47075354934676
0.10500000000000002,0,15.041850075998303,3.0513526771509025,-0.2385596314483943,0.06763748111421483,-0.02914987818664187,1.074583773419622,0.023712658310049685,driving,1.1641508612917786,22.282267457101256
0.11000000000000003,0,14.42391404899565,3.0574803239912476,-0.23869483030483293,0.07314078382069007,-0.028122031968082717,1.1396088314391284,0.02490613246157385,driving,1.1659432975701562,20.698215445682266
0.11500000000000003,0,16.301048636910366,3.079571372238785,-0.2394047187269238,0.0786534343244018,-0.14236812572238733,1.2470849486318705,0.02610315605520847,driving,1.1676460781367966,19.609751406151318
0.12000000000000004,0,16.333508887667293,3.1015981202135063,-0.24026232141617188,0.08446788854628154,-0.17197752784713316,1.3388516916893543,0.027304467662289326,driving,1.1692637096713554,18.87093326737053
0.12500000000000003,0,16.159582253282302,3.123951439621062,-0.24122268429326343,0.09061620547775949,-0.19248123349684074,1.4263602954263717,0.028510581083755645,driving,1.1708004706329331,18.30818492988307
0.13000000000000003,0,12.481766057283247,3.054194152500228,-0.24156299536705536,0.0970282360667142,-0.06688776469298997,1.5819458053413236,0.029718396060590922,driving,1.1722602989550828,17.91348344413607
0.13500000000000004,0,9.807118577963383,3.0636786068268314,-0.24152691786105218,0.10397658852898423,0.008996660527824062,1.7493405528776547,0.030926030649896182,driving,1.1736471903164232,18.135686410684084
0.14000000000000004,0,8.109832116374154,3.0860950291509264,-0.24128853695726485,0.11131660854147639,0.04988627804244126,1.830177813087702,0.032132473334682506,driving,1.1749647838071822,18.418876838216615
0.14500000000000005,0,7.035063554743756,3.095765878935245,-0.24095635170607266,0.1187919767326781,0.06919771547965856,1.8541674071960266,0.03333725509321287,driving,1.176216521735901,18.136129903832842
0.15000000000000005,0,6.161164506778463,3.095995135905307,-0.24058301174233046,0.12643509582227463,0.07795662996221531,1.8840587987790818,0.034540170151924524,driving,1.1774056847346732,17.84010900871595
0.15500000000000005,0,5.290806507238092,3.095161866250817,-0.24018082697207835,0.13430246738696608,0.08422770704644221,1.92511908907674,0.03574107428678491,driving,1.1785353907001794,17.545459050850706
0.16000000000000006,0,6.048510018483054,3.018444079122133,-0.24009921325485617,0.14200759123391118,0.020346041157271327,1.9564682898604615,0.03694157035305919,driving,1.1796085757596886,17.249814762315474
0.16500000000000006,0,5.616166088006997,3.000238831752184,-0.2400767005495989,0.14984589603365192,0.008335794673296782,1.9993988342020874,0.03814195385580719,driving,1.180628112036789,16.73667161620555
0.17000000000000007,0,4.967151865990498,3.00706195142363,-0.24007457548813285,0.15791538180217807,0.003939345771179015,2.0534406991873935,0.039342326733247855,driving,1.1815966812250436,16.19827812408566
0.17500000000000007,0,3.4604422714619245,3.0191040615030267,-0.23964857408920523,0.1641261448944626,0.08918643007576833,1.7462815275970032,0.04054056960369388,driving,1.1825168039508254,15.633329346695488
0.18000000000000008,0,2.336478350733943,3.016964435469752,-0.2390579239451011,0.16996776278321463,0.12233491299006254,1.717603059609362,0.04173585922341938,driving,1.1833909158509266,15.041850075998303
0.18500000000000008,0,1.467795979618141,3.0083161483767276,-0.23839089482857814,0.17579141932589773,0.13776197975601542,1.736371142839461,0.042927813697562274,driving,1.184221327929049,14.42391404899565
0.19000000000000009,0,0.660138657072844,3.002064640008509,-0.23766261953278786,0.18164190268109312,0.15025842635043055,1.7543622769922764,0.04411612679522621,driving,1.1850102276110586,16.301048636910366
0.1950000000000001,0,-0.18004303140247835,2.992720877942683,-0.23686131874461758,0.18750539368384045,0.16513711726905494,1.7626746816949619,0.0453004333889493,driving,1.18575968553218,16.333508887667293
0.2000000000000001,0,-1.0882892164965678,2.9889539606973967,-0.23597246870531205,0.19337740080864702,0.18293708600257264,1.7691941895267944,0.046480295732475856,driving,1.1864716703822729,16.159582253282302
0.2050000000000001,0,-1.9905876057390897,2.989386755809237,-0.23499439137156977,0.1992167451282498,0.20104027987484197,1.7693548447800094,0.0476552676893337,driving,1.1871480561798926,12.481766057283247
0.2100000000000001,0,-2.9110471287555324,2.9926092359837044,-0.233919801087966,0.20498570344391875,0.22053569695085062,1.7639162617926196,0.04882486669477353,driving,1.1877906216497107,9.807118577963383
0.2150000000000001,0,-3.832060062821598,2.9967652672852636,-0.23274171825072668,0.2106093283467636,0.24142189446245885,1.7486283432499468,0.04998857528602717,driving,1.1884010587885545,8.109832116374154
0.2200000000000001,0,-4.749488363842599,2.999351921139534,-0.23146062299154224,0.2160839965951607,0.26221856073953903,1.7337993853846698,0.051145878400984876,driving,1.1889809748835876,7.035063554743756
0.22500000000000012,0,-5.676690895809999,2.999683651515321,-0.23007435563211498,0.221425040211565,0.2834330847717009,1.7196399270564438,0.05229625017914545,driving,1.1895318952545706,6.161164506778463
0.23000000000000012,0,-6.603772190638347,2.998922341743309,-0.2285840620603476,0.2266514588922393,0.30440912107348855,1.7072872497618432,0.05343917048944719,driving,1.1900552699353804,5.290806507238092
0.23500000000000013,0,-7.554402711933752,2.99748974439127,-0.226986361298511,0.23177923128614794,0.32608367144989825,1.6972128256668513,0.054574102295939744,driving,1.190552475230107,6.048510018483054
